Algorithm,Benchmark,Rep,Seed,Evals,MaxDepth,BestFitness,BestFitnessNormalised,TestFitness,TestFitnessNormalised,BestExpression
GP,MEDIAN,8,367710,128,7,0.0351125,0.966078566339,0.042565,0.959172809369,concat if (I)<= iload_3 iload_3 return_void return_void return_void return_void print_int iload_2 print_int iload_2 return_void return_void print_int iload_2
GP,MEDIAN,9,84895104,128,7,0.043525,0.958290409909,0.0430925,0.95868774821,concat return_void print_int iload_2 return_void print_int iload_2
GP,MEDIAN,10,37076476,128,7,0.0361,0.965157803301,0.0388525,0.962600561677,return_void print_int iload_2
GP,MEDIAN,11,80411058,128,7,0.03805,0.963344732913,0.039585,0.961922305535,return_void print_int iload_2
GP,MEDIAN,12,-50508962,128,7,0.03845,0.96297366267,0.04199875,0.959694049537,if (I)<= iload_2 iload_1 return_void print_int iload_1 return_void return_void print_int iload_2
GP,MEDIAN,13,-65608684,128,7,0.024125,0.976443305261,0.03091125,0.970015605126,if (I)< iload_1 iload_3 if (I)< iload_2 iload_3 return_void print_int iload_1 concat if (I)<= iload_2 iload_1 return_void print_int iload_2 return_void print_int iload_3 if (I)< iload_3 iload_2 concat if (I)<= iload_3 iload_3 iload_2 iload_1 print_int iload_1 return_void print_int iload_1 return_void return_void print_int iload_3
GP,MEDIAN,14,-43506661,128,7,0.036125,0.965134515623,0.0418,0.959877135727,return_void return_void return_void return_void return_void return_void print_int iload_2
GP,MEDIAN,15,82821011,128,7,0.0364125,0.964866788079,0.0409725,0.96064017061,concat return_void print_int iload_2 if (I)< iload_1 iload_1 print_int iload_1 print_int iload_3
GP,MEDIAN,16,34602849,128,7,0.0433875,0.958416695619,0.040975,0.960637863541,return_void print_int iload_3
GP,MEDIAN,17,-7083502,128,7,0.0331375,0.967925372954,0.0395925,0.961915365877,return_void return_void print_int iload_1
GP,MEDIAN,18,73468032,128,7,0.0405,0.961076405574,0.04535625,0.956611681424,return_void return_void print_int iload_1
GP,MEDIAN,19,-86293108,128,7,0.0398,0.961723408348,0.0406425,0.960944800928,return_void return_void return_void return_void return_void return_void print_int iload_1
GP,MEDIAN,20,-46844288,128,7,0.04025,0.961307378034,0.03986375,0.961664448828,return_void return_void return_void return_void return_void return_void print_int iload_3
GP,MEDIAN,21,41129318,128,7,0.0356625,0.965565519655,0.04339125,0.958413251022,return_void return_void print_int iload_1
GP,MEDIAN,22,58756098,128,7,0.0348125,0.96635863985,0.04210375,0.959597352951,concat return_void return_void print_int iload_3 print_int iload_2
GP,MEDIAN,23,72518323,128,7,0.0385375,0.962892529158,0.04068,0.960910174117,concat return_void return_void print_int iload_3 concat if (I)<= iload_3 iload_2 iload_1 return_void return_void nop concat iload_2 if (I)<= iload_3 iload_1 iload_1 if (I)<= iload_2 iload_2 nop if (I)< iload_3 iload_1 return_void nop iload_2
GP,MEDIAN,24,-3216242,128,7,0.033475,0.967609279373,0.0387025,0.962739571725,if (I)<= iload_1 iload_2 concat concat return_void return_void print_int iload_1 if (I)<= iload_3 iload_2 iload_2 if (I)< iload_1 iload_3 if (I)< iload_3 iload_2 print_int iload_2 iload_2 iload_3 print_int iload_2 concat concat return_void print_int iload_3 if (I)<= iload_2 iload_1 if (I)<= iload_3 iload_1 return_void return_void nop concat if (I)< iload_2 iload_3 iload_2 nop if (I)< iload_2 iload_3 iload_1 iload_1 return_void nop print_int iload_1
GP,MEDIAN,25,79366330,128,7,0.0382,0.963205548064,0.0438325,0.958008109539,return_void print_int iload_2
GP,MEDIAN,26,-24341093,128,7,0.0371125,0.964215550386,0.0406375,0.960949418025,return_void return_void return_void return_void print_int iload_1
GP,MEDIAN,27,49026013,128,7,0.034775,0.966393660458,0.04469125,0.957220614225,return_void print_int iload_1
GP,MEDIAN,28,-95427307,128,7,0.034325,0.966814105818,0.04348875,0.958323700184,if (I)< iload_3 iload_3 return_void nop return_void print_int iload_1
GP,MEDIAN,29,-98677308,128,7,0.034225,0.966907587807,0.0430275,0.958747492276,concat nop return_void print_int iload_1
GP,MEDIAN,30,-30134751,128,7,0.0334875,0.967597576168,0.04131875,0.96032074713,return_void return_void return_void print_int iload_1
GP,MEDIAN,1,-84049802,256,7,0.0331375,0.967925372954,0.0391475,0.962327292324,return_void print_int iload_2
GP,MEDIAN,2,-68643100,256,7,0.0371,0.964227171922,0.04100375,0.960611333052,return_void print_int iload_1
GP,MEDIAN,3,-10458757,256,7,0.03735,0.963994794428,0.04119,0.960439497114,concat return_void return_void return_void print_int iload_3 concat nop iload_2
GP,MEDIAN,4,94442370,256,7,0.0346625,0.966498737511,0.04021625,0.961338567822,concat if (I)<= iload_3 iload_1 iload_2 concat nop iload_1 return_void print_int iload_3
GP,MEDIAN,5,58962758,256,7,0.034875,0.966300277811,0.0415025,0.960151319848,if (I)<= iload_2 iload_1 return_void print_int iload_2 concat print_int iload_3 return_void nop
GP,MEDIAN,6,59361248,256,7,0.038825,0.962626043848,0.0443175,0.957563193186,return_void return_void print_int iload_1
GP,MEDIAN,7,78034788,256,7,0.0383625,0.963054809857,0.03921125,0.96226825874,return_void return_void print_int iload_3
GP,MEDIAN,8,76348805,256,7,0.0358,0.965437343116,0.038975,0.96248706658,concat return_void print_int iload_3 return_void nop
GP,MEDIAN,9,-61379849,256,7,0.036025,0.965227673077,0.04386875,0.957974841186,concat print_int iload_2 return_void nop
GP,MEDIAN,10,67897201,256,7,0.030925,0.970002667507,0.0402925,0.961268104884,if (I)< iload_2 iload_1 return_void return_void return_void return_void print_int iload_1 concat return_void return_void print_int iload_2 concat print_int iload_3 print_int iload_1
GP,MEDIAN,11,48901078,256,7,0.03465,0.96651041415,0.04209125,0.959608863427,concat if (I)< iload_2 iload_2 concat if (I)<= iload_1 iload_2 print_int iload_1 print_int iload_3 concat print_int iload_3 return_void return_void print_int iload_3 return_void return_void return_void print_int iload_1 concat concat return_void print_int iload_3 if (I)< iload_2 iload_3 return_void print_int iload_1 print_int iload_1 return_void print_int iload_3
GP,MEDIAN,12,-63301125,256,7,0.0307125,0.970202651079,0.040395,0.961173400487,concat if (I)<= iload_2 iload_1 return_void print_int iload_1 concat concat return_void print_int iload_2 print_int iload_3 concat print_int iload_2 concat iload_1 print_int iload_2 concat if (I)< iload_1 iload_3 print_int iload_1 iload_3 concat nop concat iload_3 iload_3
GP,MEDIAN,13,-40946616,256,7,0.04435,0.957533393977,0.04224,0.959471906663,concat return_void print_int iload_3 return_void return_void nop
GP,MEDIAN,14,-66469026,256,7,0.0303,0.970591089974,0.03703,0.964292257697,return_void print_int iload_3
GP,MEDIAN,15,-40444473,256,7,0.03495,0.966230252669,0.04160375,0.960057987502,return_void return_void return_void print_int iload_3
GP,MEDIAN,16,-77488199,256,7,0.033825,0.967281696612,0.04057625,0.961005981061,concat return_void print_int iload_3 concat print_int iload_1 concat iload_1 return_void nop
GP,MEDIAN,17,56085938,256,7,0.0414,0.960245822931,0.04027375,0.961285430878,return_void return_void return_void print_int iload_3
GP,MEDIAN,18,-56016757,256,7,0.03375,0.967351874244,0.0438175,0.95802187643,if (I)< iload_1 iload_3 return_void print_int iload_1 return_void print_int iload_3
GP,MEDIAN,19,26938282,256,7,0.041025,0.960591724502,0.0429875,0.958784261556,return_void return_void print_int iload_3
GP,MEDIAN,20,8682817,256,7,0.0225875,0.977911425673,0.0315125,0.969450200555,if (I)< iload_3 iload_1 if (I)< iload_1 iload_2 return_void print_int iload_1 return_void print_int iload_2 concat if (I)<= iload_3 iload_1 return_void print_int iload_3 concat concat print_int iload_3 return_void nop if (I)<= iload_1 iload_3 if (I)< iload_3 iload_1 nop iload_1 concat concat nop iload_2 iload_2 concat iload_1 nop
GP,MEDIAN,21,-81841306,256,7,0.0322875,0.968722376276,0.03891375,0.962543810783,concat if (I)< iload_3 iload_1 return_void print_int iload_2 concat print_int iload_1 return_void return_void return_void return_void nop if (I)< iload_1 iload_1 if (I)<= iload_2 iload_1 concat concat iload_1 iload_3 print_int iload_2 return_void return_void print_int iload_1 return_void return_void print_int iload_3
GP,MEDIAN,22,-29511378,256,7,0.0386875,0.962753474938,0.042285,0.959430482066,return_void return_void return_void print_int iload_2
GP,MEDIAN,23,-70931241,256,7,0.0377125,0.963658045942,0.04172625,0.959945091141,return_void return_void print_int iload_3
GP,MEDIAN,24,-48786550,256,7,0.0331,0.967960507211,0.03985375,0.961673696902,return_void return_void return_void return_void print_int iload_3
GP,MEDIAN,25,54785576,256,7,0.0402125,0.961342033479,0.04267875,0.959068169367,return_void print_int iload_2
GP,MEDIAN,26,68574779,256,7,0.0386375,0.962799821882,0.04069875,0.960892861647,return_void return_void print_int iload_3
GP,MEDIAN,27,-73611057,256,7,0.040375,0.961191877929,0.04260125,0.959139460076,if (I)< iload_1 iload_2 if (I)< iload_1 iload_1 return_void print_int iload_2 concat return_void print_int iload_2 print_int iload_1 return_void return_void print_int iload_1
GP,MEDIAN,28,10477714,256,7,0.03655,0.964738796971,0.04007125,0.961472591421,return_void return_void return_void print_int iload_3
GP,MEDIAN,29,-63751301,256,7,0.0403125,0.961249624512,0.040705,0.960887090962,return_void return_void print_int iload_2
GP,MEDIAN,30,-89684,256,7,0.0338375,0.96727000133,0.04184625,0.959834524528,return_void print_int iload_2
GP,MEDIAN,1,-46670474,512,7,0.03585,0.965390741903,0.04302625,0.958748641273,concat return_void print_int iload_2 if (I)<= iload_2 iload_2 concat return_void return_void nop iload_3 concat return_void print_int iload_3 iload_1
GP,MEDIAN,2,37759507,512,7,0.0386625,0.962776647852,0.04191875,0.959767736208,return_void print_int iload_1
GP,MEDIAN,3,-87812121,512,7,0.0409,0.960707080411,0.03786125,0.963519931012,concat iload_1 return_void print_int iload_1
GP,MEDIAN,4,72700662,512,7,0.0356875,0.965542212299,0.0417075,0.959962369475,return_void print_int iload_2
GP,MEDIAN,5,9755797,512,7,0.0341,0.967024465719,0.04111,0.960513298307,if (I)< iload_1 iload_2 concat return_void return_void print_int iload_2 iload_1 return_void print_int iload_1
GP,MEDIAN,6,-4399930,512,7,0.038125,0.963275135461,0.04058,0.961002517827,return_void print_int iload_3
GP,MEDIAN,7,-14270771,512,7,0.037875,0.963507166085,0.04057125,0.961010598746,return_void print_int iload_2
GP,MEDIAN,8,97137394,512,7,0.0332125,0.96785511209,0.04296125,0.958808392929,return_void return_void return_void print_int iload_1
GP,MEDIAN,9,-60917091,512,7,0.03905,0.962417592994,0.04276,0.958993440485,return_void print_int iload_1
GP,MEDIAN,10,76581791,512,7,0.03765,0.96371608924,0.04117875,0.960449874721,concat return_void print_int iload_3 return_void print_int iload_3
GP,MEDIAN,11,-9379199,512,7,0.03555,0.965670416687,0.041575,0.960084487435,if (I)< iload_1 iload_2 concat return_void print_int iload_1 print_int iload_2 return_void print_int iload_2
GP,MEDIAN,12,95612934,512,7,0.0354875,0.965728702664,0.03922375,0.962256684376,if (I)< iload_1 iload_3 return_void print_int iload_2 return_void print_int iload_3
GP,MEDIAN,13,51962757,512,7,0.03235,0.968663728387,0.0389025,0.962554233915,concat return_void print_int iload_2 concat if (I)<= iload_1 iload_2 if (I)<= iload_3 iload_1 iload_2 print_int iload_2 print_int iload_3 concat concat if (I)<= iload_2 iload_1 concat concat iload_2 iload_1 iload_2 concat return_void nop concat iload_2 nop return_void return_void nop iload_2
GP,MEDIAN,14,97028379,512,7,0.034475,0.966673916721,0.04004,0.961501480712,return_void return_void return_void return_void print_int iload_1
GP,MEDIAN,15,-22044232,512,7,0.04255,0.959186609755,0.04073125,0.960862854844,concat return_void return_void return_void print_int iload_1 if (I)< iload_2 iload_1 print_int iload_3 return_void return_void print_int iload_1
GP,MEDIAN,16,97967578,512,7,0.0409,0.960707080411,0.04278375,0.958971598857,concat return_void return_void print_int iload_2 concat nop return_void nop
GP,MEDIAN,17,-65370824,512,7,0.0344375,0.966708960184,0.04144125,0.960207788966,return_void return_void print_int iload_3
GP,MEDIAN,18,-23032975,512,7,0.03465,0.96651041415,0.04089375,0.960712848934,concat return_void return_void return_void return_void return_void print_int iload_2 print_int iload_1
GP,MEDIAN,19,17036149,512,7,0.03695,0.964366652201,0.040005,0.96153383878,return_void print_int iload_1
GP,MEDIAN,20,96133495,512,7,0.0355375,0.965682073319,0.0429175,0.958848614584,concat print_int iload_2 concat nop return_void nop
GP,MEDIAN,21,29135053,512,7,0.0315375,0.969426705282,0.0398875,0.961642485365,return_void return_void print_int iload_1
GP,MEDIAN,22,9138803,512,7,0.0232125,0.977314096534,0.0329,0.968147933004,if (I)<= iload_1 iload_2 if (I)< iload_2 iload_1 return_void return_void print_int iload_2 if (I)<= iload_2 iload_3 return_void print_int iload_2 return_void return_void return_void print_int iload_3 return_void print_int iload_1
GP,MEDIAN,23,-59084807,512,7,0.03955,0.961954691934,0.04245125,0.959277472208,return_void return_void return_void print_int iload_1
GP,MEDIAN,24,9978055,512,7,0.03145,0.96950894372,0.0403175,0.96124500453,return_void print_int iload_3
GP,MEDIAN,25,93639678,512,7,0.037075,0.964250415833,0.04229875,0.959417825264,concat return_void return_void return_void return_void return_void print_int iload_2 print_int iload_2
GP,MEDIAN,26,28721491,512,7,0.0346625,0.966498737511,0.0417275,0.959943939274,return_void return_void print_int iload_3
GP,MEDIAN,27,-11236623,512,7,0.038175,0.963228742746,0.04118125,0.960447568567,return_void print_int iload_1
GP,MEDIAN,28,-34165061,512,7,0.037075,0.964250415833,0.04155125,0.960106379787,concat return_void return_void print_int iload_1 concat concat if (I)<= iload_1 iload_1 iload_2 if (I)< iload_3 iload_1 iload_1 nop concat iload_2 iload_1 if (I)< iload_1 iload_2 concat nop iload_1 print_int iload_1
GP,MEDIAN,29,51408223,512,7,0.0323625,0.968651999661,0.04373,0.95810219118,return_void return_void return_void print_int iload_2
GP,MEDIAN,30,-47748400,512,7,0.03805,0.963344732913,0.04134875,0.960293081448,return_void return_void return_void print_int iload_2
GP,MEDIAN,1,-15959126,1024,7,0.0330625,0.96799564402,0.041855,0.959826463375,if (I)<= iload_1 iload_3 return_void return_void print_int iload_3 return_void print_int iload_2
GP,MEDIAN,2,-22245512,1024,7,0.03735,0.963994794428,0.0427025,0.959046324335,return_void print_int iload_1
GP,MEDIAN,3,69160733,1024,7,0.034675,0.966487061154,0.0401225,0.961425216741,return_void return_void print_int iload_3
GP,MEDIAN,4,82193049,1024,7,0.043425,0.958382250761,0.04201875,0.959675629637,return_void return_void return_void return_void print_int iload_3
GP,MEDIAN,5,60060321,1024,7,0.024925,0.975681147401,0.03768875,0.963680101572,concat concat iload_2 concat concat iload_3 iload_3 if (I)<= iload_2 iload_3 return_void return_void print_int iload_3 print_int iload_1 return_void nop
GP,MEDIAN,6,-72509059,1024,7,0.029175,0.9716520514,0.03921375,0.962265943845,if (I)< iload_2 iload_3 return_void print_int iload_3 return_void print_int iload_2
GP,MEDIAN,7,-6352204,1024,7,0.035075,0.96611356665,0.04198125,0.959710167529,return_void return_void return_void print_int iload_1
GP,MEDIAN,8,39214849,1024,7,0.037825,0.963553585624,0.03928875,0.962196502175,return_void return_void return_void print_int iload_3
GP,MEDIAN,9,-45398964,1024,7,0.03525,0.965950253562,0.0420925,0.959607712367,return_void return_void print_int iload_2
GP,MEDIAN,10,53499492,1024,7,0.034775,0.966393660458,0.0419875,0.959704411041,return_void print_int iload_1
GP,MEDIAN,11,-31256296,1024,7,0.04085,0.960753230533,0.04125125,0.960383000741,return_void return_void return_void return_void return_void return_void print_int iload_1
GP,MEDIAN,12,-75282285,1024,7,0.041475,0.960176672508,0.04299125,0.958780814317,concat return_void print_int iload_2 return_void print_int iload_2
GP,MEDIAN,13,-31712155,1024,7,0.0349125,0.966265263972,0.04397,0.957881931473,return_void print_int iload_2
GP,MEDIAN,14,-74787433,1024,7,0.0391,0.962371282841,0.0396625,0.961850600555,return_void return_void return_void print_int iload_3
GP,MEDIAN,15,44394662,1024,7,0.0341375,0.966989399379,0.0392225,0.9622578418,return_void print_int iload_2
GP,MEDIAN,16,-91660905,1024,7,0.0245375,0.976050168979,0.0297175,0.971140142806,if (I)<= iload_1 iload_2 return_void print_int iload_1 concat concat if (I)<= iload_3 iload_1 return_void print_int iload_3 return_void print_int iload_1 concat if (I)< iload_1 iload_1 if (I)<= iload_3 iload_3 concat iload_1 iload_1 iload_2 iload_2 if (I)<= iload_2 iload_2 iload_2 print_int iload_3 return_void print_int iload_1
GP,MEDIAN,17,38834155,1024,7,0.0355875,0.965635448477,0.039685,0.961829784983,return_void return_void print_int iload_2
GP,MEDIAN,18,-2044470,1024,7,0.033425,0.967656095024,0.04051625,0.961061396206,return_void return_void print_int iload_2
GP,MEDIAN,19,-29527478,1024,7,0.0364125,0.964866788079,0.04305,0.958726810795,concat if (I)<= iload_3 iload_1 iload_2 iload_1 concat if (I)<= iload_2 iload_2 if (I)< iload_1 iload_2 iload_3 return_void return_void print_int iload_1 iload_3 return_void print_int iload_3
